DATE,Hour,Temperature,Aniket_Thopte
16-Apr-06,3,62.6,694776
16-Apr-06,4,61.6,701357
16-Apr-06,5,60.56,722312
16-Apr-06,6,59.8,838425
16-Apr-06,7,59.04,1012457
16-Apr-06,8,60.8,1026086
16-Apr-06,9,66.04,1029702
16-Apr-06,10,71.12,1058480
16-Apr-06,11,74.84,1115551
16-Apr-06,12,78,1248475
16-Apr-06,13,80.32,1425245
16-Apr-06,14,81.96,1599944
16-Apr-06,15,83.44,1767025
16-Apr-06,16,83.92,1897330
16-Apr-06,17,83.56,1919268
16-Apr-06,18,82.16,1917436
16-Apr-06,19,79.64,1770457
16-Apr-06,20,76.08,1601693
16-Apr-06,21,73.48,1536691
16-Apr-06,22,71.64,1390793
16-Apr-06,23,69.8,1172867
16-Apr-06,24,68.84,975369
17-Apr-06,1,68.08,844946
17-Apr-06,2,67.44,788934
17-Apr-06,3,67.12,727677
17-Apr-06,4,66.96,731669
17-Apr-06,5,66.88,747197
17-Apr-06,6,66.84,819750
17-Apr-06,7,66.48,940512
17-Apr-06,8,68,1010531
17-Apr-06,9,71.4,1064430
17-Apr-06,10,75.56,1158116
17-Apr-06,11,78.64,1294767
17-Apr-06,12,81,1442046
17-Apr-06,13,82.96,1634915
17-Apr-06,14,84.56,1805321
17-Apr-06,15,84.92,1935092
17-Apr-06,16,85.32,1998237
17-Apr-06,17,84.76,2042706
17-Apr-06,18,83.12,2017509
17-Apr-06,19,80.48,1820520
17-Apr-06,20,77.56,1624755
17-Apr-06,21,75.52,1590841
17-Apr-06,22,74.12,1485819
17-Apr-06,23,73,1323356
17-Apr-06,24,72,1135428
18-Apr-06,1,71.12,959610
18-Apr-06,2,70.28,857859
18-Apr-06,3,70,813944
18-Apr-06,4,69.92,788827
18-Apr-06,5,69.56,799581
18-Apr-06,6,69.52,865346
18-Apr-06,7,69.48,986587
18-Apr-06,8,70.36,1068459
18-Apr-06,9,72.2,1062932
18-Apr-06,10,74.92,1159546
18-Apr-06,11,76.68,1199377
18-Apr-06,12,78.32,1250510
18-Apr-06,13,79.88,1372986
18-Apr-06,14,81.76,1579463
18-Apr-06,15,82.2,1656585
18-Apr-06,16,82,1707549
18-Apr-06,17,80.68,1660949
18-Apr-06,18,78.96,1613443
18-Apr-06,19,76.96,1576688
18-Apr-06,20,74.76,1534522
18-Apr-06,21,73.24,1523001
18-Apr-06,22,71.8,1392774
18-Apr-06,23,71.2,1247349
18-Apr-06,24,70.68,1071974
19-Apr-06,1,69.8,891375
19-Apr-06,2,69.16,810181
19-Apr-06,3,68.68,794236
19-Apr-06,4,68.12,767622
19-Apr-06,5,67.6,762630
19-Apr-06,6,67.4,822532
19-Apr-06,7,66.8,954234
19-Apr-06,8,68.04,1010531
19-Apr-06,9,71.36,1063703
19-Apr-06,10,75.04,1154765
19-Apr-06,11,78.24,1257741
19-Apr-06,12,80.2,1384074
19-Apr-06,13,82.04,1572101
19-Apr-06,14,83.44,1683993
19-Apr-06,15,84.6,1882899
19-Apr-06,16,85.6,2013571
19-Apr-06,17,85.16,2066487
19-Apr-06,18,84.12,2041122
19-Apr-06,19,81.36,1921163
19-Apr-06,20,78.64,1769346
19-Apr-06,21,76.04,1645106
19-Apr-06,22,74.64,1550972
19-Apr-06,23,73.48,1335021
19-Apr-06,24,72.36,1135209
20-Apr-06,1,71.68,977622
20-Apr-06,2,71.04,896348
20-Apr-06,3,70.04,811478
20-Apr-06,4,69.36,776162
20-Apr-06,5,69.04,782474
20-Apr-06,6,68.96,849564
20-Apr-06,7,68.56,988547
20-Apr-06,8,69.76,1057512
20-Apr-06,9,72.68,1079416
20-Apr-06,10,76.64,1221991
20-Apr-06,11,80.68,1422310
20-Apr-06,12,83.28,1607538
20-Apr-06,13,85.16,1828723
20-Apr-06,14,86.16,1948206
20-Apr-06,15,87.04,2074270
20-Apr-06,16,86.64,2102010
20-Apr-06,17,86.44,2132317
20-Apr-06,18,84.8,2079752
20-Apr-06,19,81.8,1950509
20-Apr-06,20,77.48,1624921
20-Apr-06,21,75.68,1606849
20-Apr-06,22,74.4,1518971
20-Apr-06,23,73.12,1335224
20-Apr-06,24,72.04,1134837
21-Apr-06,1,70.68,946860
21-Apr-06,2,69,810068
21-Apr-06,3,68.2,760249
21-Apr-06,4,67.4,747952
21-Apr-06,5,67.16,753868
21-Apr-06,6,67.28,817413
21-Apr-06,7,67.8,963312
21-Apr-06,8,68.76,1021657
21-Apr-06,9,72.04,1059904
21-Apr-06,10,76.4,1210439
21-Apr-06,11,80.28,1382208
21-Apr-06,12,82.72,1561586
21-Apr-06,13,84.4,1724281
21-Apr-06,14,86,1928631
21-Apr-06,15,86.92,2067920
21-Apr-06,16,86.88,2120551
21-Apr-06,17,83.4,1916776
21-Apr-06,18,82.52,1971840
21-Apr-06,19,80.92,1865012
21-Apr-06,20,78,1696389
21-Apr-06,21,76.12,1646982
21-Apr-06,22,74.76,1560965
21-Apr-06,23,73.44,1339751
21-Apr-06,24,72.12,1137036
22-Apr-06,1,70.92,957546
22-Apr-06,2,70.16,857167
22-Apr-06,3,70.16,817748
22-Apr-06,4,69.52,775830
22-Apr-06,5,69.12,785451
22-Apr-06,6,68.64,837875
22-Apr-06,7,68.48,990744
22-Apr-06,8,69.48,1054342
22-Apr-06,9,72.24,1061513
22-Apr-06,10,75.92,1173018
22-Apr-06,11,78.2,1257741
22-Apr-06,12,79.8,1346458
22-Apr-06,13,81.28,1501077
22-Apr-06,14,81.72,1573432
22-Apr-06,15,81.88,1628106
22-Apr-06,16,80.28,1485488
22-Apr-06,17,80.32,1670171
22-Apr-06,18,78.84,1594049
22-Apr-06,19,77.32,1576328
22-Apr-06,20,75.44,1568450
22-Apr-06,21,73.8,1548169
22-Apr-06,22,73,1453309
22-Apr-06,23,71.8,1255496
22-Apr-06,24,71,1076342
23-Apr-06,1,70.48,931334
23-Apr-06,2,69.28,815690
23-Apr-06,3,68.88,801940
23-Apr-06,4,67.96,759798
23-Apr-06,5,67.48,759231
23-Apr-06,6,67.16,815251
23-Apr-06,7,66.76,950607
23-Apr-06,8,67.56,995603
23-Apr-06,9,71.24,1064951
23-Apr-06,10,74.88,1159546
23-Apr-06,11,78.72,1292738
23-Apr-06,12,81.12,1476109
23-Apr-06,13,82.88,1624272
23-Apr-06,14,83.96,1768777
23-Apr-06,15,84.6,1882899
23-Apr-06,16,85,1931964
23-Apr-06,17,84.64,2020123
23-Apr-06,18,83.8,2028379
23-Apr-06,19,81.24,1901994
23-Apr-06,20,77.8,1650751
23-Apr-06,21,74.84,1575748
23-Apr-06,22,72.88,1446636
23-Apr-06,23,71.28,1239996
23-Apr-06,24,70.24,1047297
24-Apr-06,1,68.8,860406
24-Apr-06,2,67.2,783879
24-Apr-06,3,66.32,727178
24-Apr-06,4,65.52,709624
24-Apr-06,5,64.92,720100
24-Apr-06,6,64.2,794727
24-Apr-06,7,63.52,955876
24-Apr-06,8,65.68,983754
24-Apr-06,9,70.36,1050632
24-Apr-06,10,75.4,1153569
24-Apr-06,11,79.32,1320484
24-Apr-06,12,82.2,1521605
24-Apr-06,13,84.24,1703402
24-Apr-06,14,85.28,1909431
24-Apr-06,15,86.08,1997750
24-Apr-06,16,86.2,2067896
24-Apr-06,17,85.28,2063674
24-Apr-06,18,84.16,2039888
24-Apr-06,19,82.28,1979807
24-Apr-06,20,79.12,1785431
24-Apr-06,21,76.68,1679243
24-Apr-06,22,74.24,1502770
24-Apr-06,23,72.84,1310168
24-Apr-06,24,71.12,1076469
25-Apr-06,1,69.4,881988
25-Apr-06,2,68.56,797624
25-Apr-06,3,68.16,759503
25-Apr-06,4,67.4,747952
25-Apr-06,5,67.12,755722
25-Apr-06,6,67.4,822532
25-Apr-06,7,67.56,957346
25-Apr-06,8,69.48,1054342
25-Apr-06,9,73.16,1098799
25-Apr-06,10,77.56,1243096
25-Apr-06,11,80.6,1409761
25-Apr-06,12,82.84,1575260
25-Apr-06,13,84.36,1708043
25-Apr-06,14,86.24,1963767
25-Apr-06,15,86.32,2018471
25-Apr-06,16,86.64,2102010
25-Apr-06,17,86,2149346
25-Apr-06,18,85.12,2124132
25-Apr-06,19,82.92,2031001
25-Apr-06,20,80.24,1855483
25-Apr-06,21,78.2,1770978
25-Apr-06,22,76.8,1655084
25-Apr-06,23,75.84,1456646
25-Apr-06,24,75.08,1245445
26-Apr-06,1,73.96,1073742
26-Apr-06,2,73.08,955197
26-Apr-06,3,72.32,888781
26-Apr-06,4,71.36,851423
26-Apr-06,5,70.64,835417
26-Apr-06,6,70.48,883219
26-Apr-06,7,69.88,1004559
26-Apr-06,8,71.28,1083887
26-Apr-06,9,73.92,1127991
26-Apr-06,10,77.96,1252672
26-Apr-06,11,81.32,1467684
26-Apr-06,12,83.72,1642979
26-Apr-06,13,84.08,1689615
26-Apr-06,14,84.36,1791211
26-Apr-06,15,83.72,1759113
26-Apr-06,16,83.8,1856907
26-Apr-06,17,83.16,1931299
26-Apr-06,18,81.96,1883643
26-Apr-06,19,79.52,1756472
26-Apr-06,20,76.76,1641224
26-Apr-06,21,75.16,1594861
26-Apr-06,22,74.4,1518971
26-Apr-06,23,74,1356918
26-Apr-06,24,73.48,1185812
27-Apr-06,1,73.24,1034215
27-Apr-06,2,72.48,925043
27-Apr-06,3,72.24,889355
27-Apr-06,4,72.04,862165
27-Apr-06,5,71.8,852938
27-Apr-06,6,71.32,902143
27-Apr-06,7,70.8,1009345
27-Apr-06,8,71.16,1080990
27-Apr-06,9,72.44,1072519
27-Apr-06,10,74.76,1161713
27-Apr-06,11,77,1204563
27-Apr-06,12,79.48,1320138
27-Apr-06,13,81.44,1505033
27-Apr-06,14,82.16,1632442
27-Apr-06,15,83.04,1762330
27-Apr-06,16,83.52,1813151
27-Apr-06,17,82.72,1915024
27-Apr-06,18,81.56,1863056
27-Apr-06,19,78.84,1722619
27-Apr-06,20,75.04,1550496
27-Apr-06,21,71.56,1433394
27-Apr-06,22,68.8,1250496
27-Apr-06,23,66.92,1070277
27-Apr-06,24,64.8,885770
28-Apr-06,1,64.6,777626
28-Apr-06,2,63.28,719398
28-Apr-06,3,62.8,693399
28-Apr-06,4,62.28,682932
28-Apr-06,5,60.8,717676
28-Apr-06,6,60.12,818303
28-Apr-06,7,59.16,1014715
28-Apr-06,8,62.72,1038305
28-Apr-06,9,68.36,1025848
28-Apr-06,10,72.88,1094577
28-Apr-06,11,75.36,1133124
28-Apr-06,12,77.16,1194177
28-Apr-06,13,78.92,1275677
28-Apr-06,14,79.8,1377152
28-Apr-06,15,80.64,1464960
28-Apr-06,16,80.6,1542560
28-Apr-06,17,80.36,1671446
28-Apr-06,18,79.28,1624568
28-Apr-06,19,77.04,1569414
28-Apr-06,20,73.44,1519086
28-Apr-06,21,70.72,1400043
28-Apr-06,22,68.68,1258000
28-Apr-06,23,67.24,1068868
28-Apr-06,24,66.28,915586
29-Apr-06,1,64.72,776053
29-Apr-06,2,63.72,715236
29-Apr-06,3,62.4,695620
29-Apr-06,4,61.84,691113
29-Apr-06,5,61.4,718524
29-Apr-06,6,60.68,806767
29-Apr-06,7,60.16,1005645
29-Apr-06,8,63.4,1034012
29-Apr-06,9,68.6,1028566
29-Apr-06,10,73.6,1113164
29-Apr-06,11,76.36,1195444
29-Apr-06,12,78.36,1256140
29-Apr-06,13,79.16,1290982
29-Apr-06,14,79.08,1288567
29-Apr-06,15,79.08,1303271
29-Apr-06,16,78.08,1323389
29-Apr-06,17,77.68,1384884
29-Apr-06,18,75.84,1382716
29-Apr-06,19,73.96,1436586
29-Apr-06,20,71.84,1432852
29-Apr-06,21,70.36,1373465
29-Apr-06,22,69.12,1261084
29-Apr-06,23,67.88,1082892
29-Apr-06,24,66.72,932597
30-Apr-06,1,65.64,783766
30-Apr-06,2,64.76,725455
30-Apr-06,3,63.96,682674
30-Apr-06,4,63.68,689576
30-Apr-06,5,63.36,691900
30-Apr-06,6,62.76,779241
30-Apr-06,7,62.56,939561
30-Apr-06,8,63.32,1041420
30-Apr-06,9,65.72,1040003
30-Apr-06,10,68.52,1074721
30-Apr-06,11,71.08,1088036
30-Apr-06,12,72.92,1089882
30-Apr-06,13,74.16,1121957
30-Apr-06,14,75.68,1150194
30-Apr-06,15,76.12,1155298
30-Apr-06,16,76.08,1217644
30-Apr-06,17,75.96,1265103
30-Apr-06,18,74.4,1351487
30-Apr-06,19,72.56,1361400
30-Apr-06,20,70.2,1391229
30-Apr-06,21,68.56,1325308
30-Apr-06,22,67.16,1195427
30-Apr-06,23,66.12,1068155
30-Apr-06,24,64.88,886985
1-May-06,1,63.92,772988
1-May-06,2,62.92,722045
1-May-06,3,61.76,692368
1-May-06,4,61.2,700244
1-May-06,5,60.44,726725
1-May-06,6,59.88,826751
1-May-06,7,59.64,1012391
1-May-06,8,62,1001827
1-May-06,9,65.92,1031774
1-May-06,10,70.16,1054407
1-May-06,11,72.92,1107175
1-May-06,12,74.76,1134823
1-May-06,13,76.72,1178364
1-May-06,14,77.92,1218098
1-May-06,15,79.2,1316151
1-May-06,16,79.12,1349479
1-May-06,17,79.12,1527768
1-May-06,18,78.08,1581312
1-May-06,19,76,1540222
1-May-06,20,72.84,1487767
1-May-06,21,69.4,1355773
1-May-06,22,67.04,1199651
1-May-06,23,65.08,1043971
1-May-06,24,63.2,887944
2-May-06,1,60.88,804718
2-May-06,2,58.88,731372
2-May-06,3,57.24,748234
2-May-06,4,55.52,826030
2-May-06,5,54.52,892440
2-May-06,6,53.8,1001420
2-May-06,7,53.6,1108470
2-May-06,8,58.24,1138601
2-May-06,9,66.2,1033209
2-May-06,10,71.52,1065483
2-May-06,11,74.4,1126497
2-May-06,12,77,1176926
2-May-06,13,78.88,1272538
2-May-06,14,80.08,1408218
2-May-06,15,81.04,1527778
2-May-06,16,81.36,1664218
2-May-06,17,80.92,1668806
2-May-06,18,80.24,1726712
2-May-06,19,77.92,1640760
2-May-06,20,73.84,1532898
2-May-06,21,70.28,1363947
2-May-06,22,67.8,1220378
2-May-06,23,65.96,1071172
2-May-06,24,64.12,888892
3-May-06,1,62.44,786215
3-May-06,2,60.32,748117
3-May-06,3,58.88,731330
3-May-06,4,57.88,740000
3-May-06,5,56.84,776432
3-May-06,6,56.04,905051
3-May-06,7,55.2,1088951
3-May-06,8,59.76,1071899
3-May-06,9,67.64,1036398
3-May-06,10,73.48,1102576
3-May-06,11,77.64,1229250
3-May-06,12,80.84,1421882
3-May-06,13,83.24,1641106
3-May-06,14,85,1857159
3-May-06,15,86.48,2030027
3-May-06,16,86.88,2120551
3-May-06,17,86.56,2142056
3-May-06,18,85.6,2176226
3-May-06,19,83.08,2042853
3-May-06,20,78.92,1772300
3-May-06,21,74.96,1578553
3-May-06,22,72.16,1412735
3-May-06,23,70.04,1190351
3-May-06,24,68.36,959652
4-May-06,1,66.56,809156
4-May-06,2,65.56,742674
4-May-06,3,64.36,694987
4-May-06,4,63.16,682142
4-May-06,5,62.04,704182
4-May-06,6,61.48,780582
4-May-06,7,61.52,914885
4-May-06,8,64.4,999982
4-May-06,9,69.72,1033717
4-May-06,10,75.04,1154765
4-May-06,11,79.56,1351509
4-May-06,12,83.4,1618624
4-May-06,13,85.92,1899582
4-May-06,14,87.24,2049565
4-May-06,15,87.48,2116370
4-May-06,16,87.72,2181776
4-May-06,17,87.2,2178922
4-May-06,18,85.64,2173437
4-May-06,19,82.8,2040321
4-May-06,20,79.16,1796235
4-May-06,21,75.48,1597647
4-May-06,22,73.24,1445887
4-May-06,23,71.16,1241862
4-May-06,24,69.44,1012800
5-May-06,1,67.6,819013
5-May-06,2,66.04,754316
5-May-06,3,64.84,701827
5-May-06,4,64.68,700237
5-May-06,5,63.92,709409
5-May-06,6,63.44,774283
5-May-06,7,63.28,959077
5-May-06,8,65.96,978631
5-May-06,9,70.92,1064458
5-May-06,10,75.56,1158116
5-May-06,11,79.04,1312547
5-May-06,12,81.84,1524406
5-May-06,13,83.28,1642897
5-May-06,14,84.52,1801258
5-May-06,15,84.64,1891427
5-May-06,16,84.24,1927445
5-May-06,17,83.28,1924223
5-May-06,18,82.08,1906972
5-May-06,19,79.56,1786618
5-May-06,20,77.28,1626656
5-May-06,21,75.24,1592466
5-May-06,22,74.04,1478807
5-May-06,23,72.44,1280561
5-May-06,24,71.16,1080856
6-May-06,1,69.84,896289
6-May-06,2,69.24,810086
6-May-06,3,68.64,790396
6-May-06,4,68.44,774053
6-May-06,5,67.48,759231
6-May-06,6,66.92,819750
6-May-06,7,66.64,943779
6-May-06,8,68.24,1012806
6-May-06,9,72.6,1078903
6-May-06,10,76.68,1237699
6-May-06,11,79.4,1340203
6-May-06,12,81.76,1514978
6-May-06,13,84.12,1704175
6-May-06,14,85.16,1888584
6-May-06,15,86.2,2017802
6-May-06,16,86.96,2134593
6-May-06,17,86.24,2132179
6-May-06,18,85.12,2124132
6-May-06,19,83.36,2059226
6-May-06,20,79.64,1808095
6-May-06,21,76.6,1689119
6-May-06,22,75.16,1554879
6-May-06,23,73.32,1332973
6-May-06,24,72,1135428
7-May-06,1,70.96,957546
7-May-06,2,69.68,840611
7-May-06,3,68.92,801940
7-May-06,4,68.28,775380
7-May-06,5,67.68,763700
7-May-06,6,66.8,820576
7-May-06,7,66.36,957769
7-May-06,8,68.2,1011335
7-May-06,9,72.08,1060355
7-May-06,10,76.6,1222648
7-May-06,11,80.8,1439349
7-May-06,12,83.56,1632484
7-May-06,13,85.72,1875768
7-May-06,14,85.76,1900952
7-May-06,15,85.64,1982706
7-May-06,16,84.8,1918353
7-May-06,17,83.84,1961376
7-May-06,18,82.04,1904476
7-May-06,19,80.48,1820520
7-May-06,20,78.32,1747904
7-May-06,21,76.4,1665984
7-May-06,22,74.8,1560965
7-May-06,23,73.2,1335224
7-May-06,24,72.16,1139708
8-May-06,1,71.28,959752
8-May-06,2,70.28,857859
8-May-06,3,70.24,814543
8-May-06,4,69.68,784848
8-May-06,5,69.36,789454
8-May-06,6,69.24,857398
8-May-06,7,69.4,987349
8-May-06,8,70.8,1067932
8-May-06,9,73.68,1124221
8-May-06,10,77.6,1243096
8-May-06,11,80.68,1422310
8-May-06,12,83,1586545
8-May-06,13,84.36,1708043
8-May-06,14,85.16,1888584
8-May-06,15,85,1913963
8-May-06,16,84.48,1910886
8-May-06,17,84.04,1967234
8-May-06,18,82.08,1906972
8-May-06,19,80.2,1788791
8-May-06,20,78.24,1733312
8-May-06,21,76.48,1667322
8-May-06,22,74.96,1560084
8-May-06,23,74,1356918
8-May-06,24,73.2,1173755
9-May-06,1,71.92,976213
9-May-06,2,71.2,893316
9-May-06,3,69.96,813944
9-May-06,4,69.92,788827
9-May-06,5,69.52,797955
9-May-06,6,69.8,872656
9-May-06,7,69.48,986587
9-May-06,8,69.92,1065603
9-May-06,9,71.48,1068546
9-May-06,10,72.92,1092607
9-May-06,11,75.2,1127084
9-May-06,12,77.44,1224044
9-May-06,13,80.2,1419670
9-May-06,14,82.36,1650086
9-May-06,15,82.4,1710197
9-May-06,16,81.88,1700329
9-May-06,17,81.8,1819363
9-May-06,18,80.88,1802454
9-May-06,19,79.48,1751728
9-May-06,20,76.72,1643970
9-May-06,21,74.6,1558702
9-May-06,22,73.52,1443513
9-May-06,23,72.88,1313126
9-May-06,24,72.32,1135021
10-May-06,1,71.84,978855
10-May-06,2,70.48,864166
10-May-06,3,70.24,814543
10-May-06,4,69.92,788827
10-May-06,5,69.6,802635
10-May-06,6,69.16,859261
10-May-06,7,68.8,999977
10-May-06,8,70.24,1072417
10-May-06,9,72.68,1079416
10-May-06,10,76.68,1237699
10-May-06,11,79.76,1363888
10-May-06,12,81.92,1518330
10-May-06,13,83.56,1663485
10-May-06,14,84.84,1833888
10-May-06,15,85.52,1949761
10-May-06,16,85.16,1971398
10-May-06,17,84.8,2052417
10-May-06,18,84,2040848
10-May-06,19,82.28,1979807
10-May-06,20,79.84,1823739
10-May-06,21,77.92,1766008
10-May-06,22,76.52,1620609
10-May-06,23,74.88,1388142
10-May-06,24,73.88,1211771
11-May-06,1,72.96,1023039
11-May-06,2,71.56,908775
11-May-06,3,70.6,832890
11-May-06,4,70.24,808569
11-May-06,5,70.08,831822
11-May-06,6,69.92,879362
11-May-06,7,70.12,985847
11-May-06,8,71.24,1080559
11-May-06,9,72.96,1088785
11-May-06,10,76.04,1193411
11-May-06,11,77.72,1231367
11-May-06,12,78.48,1262075
11-May-06,13,77.68,1206250
11-May-06,14,78.4,1223570
11-May-06,15,79.76,1362869
11-May-06,16,80.64,1541645
11-May-06,17,81.68,1812783
11-May-06,18,81.68,1860018
11-May-06,19,80.56,1827430
11-May-06,20,78.08,1719766
11-May-06,21,75.12,1591606
11-May-06,22,73.6,1452574
11-May-06,23,72.44,1280561
11-May-06,24,71.12,1076469
12-May-06,1,70.2,907102
12-May-06,2,67.76,787752
12-May-06,3,66.36,729818
12-May-06,4,64.44,698770
12-May-06,5,62.72,694343
12-May-06,6,61.32,783849
12-May-06,7,60.24,995766
12-May-06,8,62.92,1047331
12-May-06,9,67.6,1036398
12-May-06,10,71.92,1078574
12-May-06,11,74.4,1126497
12-May-06,12,76.08,1151710
12-May-06,13,77.76,1211529
12-May-06,14,78.96,1270886
12-May-06,15,79.92,1382519
12-May-06,16,80.4,1517501
12-May-06,17,80.36,1671446
12-May-06,18,79.52,1648839
12-May-06,19,77.36,1578767
12-May-06,20,74.2,1541559
12-May-06,21,70.8,1400928
12-May-06,22,67.12,1202317
12-May-06,23,65.12,1040428
12-May-06,24,64.16,887807
13-May-06,1,62.4,786462
13-May-06,2,60.96,750266
13-May-06,3,59.84,728332
13-May-06,4,58.96,726147
13-May-06,5,58.32,766696
13-May-06,6,57.96,857242
13-May-06,7,57.72,1018529
13-May-06,8,61.68,1002776
13-May-06,9,68.04,1030697
13-May-06,10,73.16,1085209
13-May-06,11,75.8,1162888
13-May-06,12,77.36,1215813
13-May-06,13,79.12,1287119
13-May-06,14,80.48,1441455
13-May-06,15,81.44,1586407
13-May-06,16,82,1707549
13-May-06,17,81.8,1819363
13-May-06,18,81.08,1839126
13-May-06,19,79.08,1736250
13-May-06,20,75.64,1594104
13-May-06,21,71.84,1452550
13-May-06,22,69.2,1265991
13-May-06,23,68,1104625
13-May-06,24,66.56,930284
14-May-06,1,64.84,777547
14-May-06,2,64.04,721554
14-May-06,3,63.6,691978
14-May-06,4,62.28,682932
14-May-06,5,61.48,718419
14-May-06,6,60.48,813225
14-May-06,7,59.68,1012391
14-May-06,8,65.2,989430
14-May-06,9,71.88,1062950
14-May-06,10,76.92,1240408
14-May-06,11,80.64,1417327
14-May-06,12,83.24,1605570
14-May-06,13,84.72,1763967
14-May-06,14,85.8,1905551
14-May-06,15,86.16,2008652
14-May-06,16,86.2,2067896
14-May-06,17,85.2,2069416
14-May-06,18,83.72,2013235
14-May-06,19,81.72,1952083
14-May-06,20,78.76,1779316
14-May-06,21,75.56,1592346
14-May-06,22,73.72,1471529
14-May-06,23,71.84,1256720
14-May-06,24,70.12,1042827
15-May-06,1,69.6,885645
15-May-06,2,68.2,798887
15-May-06,3,67.28,736103
15-May-06,4,66.08,722895
15-May-06,5,65.88,729485
15-May-06,6,65.64,817170
15-May-06,7,64.6,919481
15-May-06,8,66.88,988667
15-May-06,9,71.12,1066606
15-May-06,10,75.12,1157293
15-May-06,11,77.8,1240691
15-May-06,12,80.12,1385588
15-May-06,13,81.72,1541430
15-May-06,14,83.76,1751126
15-May-06,15,83.96,1808599
15-May-06,16,84.28,1933820
15-May-06,17,84.2,1978774
15-May-06,18,82.52,1971840
15-May-06,19,80.68,1840473
15-May-06,20,78.28,1747904
15-May-06,21,76.08,1645106
15-May-06,22,74.52,1537016
15-May-06,23,73.4,1339751
15-May-06,24,72.04,1134837
16-May-06,1,70.92,957546
16-May-06,2,69.12,807637
16-May-06,3,68.32,765613
16-May-06,4,67.04,734288
16-May-06,5,65.76,722146
16-May-06,6,64.52,802295
16-May-06,7,63.84,956760
16-May-06,8,65,996261
16-May-06,9,66.64,1040066
16-May-06,10,67.68,1098270
16-May-06,11,68.2,1117067
16-May-06,12,68.48,1107682
16-May-06,13,69.24,1079438
16-May-06,14,68.6,1076323
16-May-06,15,69.16,1025171
16-May-06,16,70.32,1042761
16-May-06,17,71.04,1113413
16-May-06,18,71.24,1250505
16-May-06,19,71.36,1354176
16-May-06,20,69.64,1366194
16-May-06,21,67.4,1287563
16-May-06,22,65.84,1199701
16-May-06,23,64.12,1045094
16-May-06,24,63.48,891814
17-May-06,1,62.8,776975
17-May-06,2,61.72,739660
17-May-06,3,60.84,709219
17-May-06,4,60.2,711241
17-May-06,5,60.16,731400
17-May-06,6,58.92,849330
17-May-06,7,58.4,1002253
17-May-06,8,61.64,1001457
17-May-06,9,66.52,1036030
17-May-06,10,71.4,1065396
17-May-06,11,73.68,1112014
17-May-06,12,75.92,1155922
17-May-06,13,77.24,1216144
17-May-06,14,78.24,1217284
17-May-06,15,78.92,1311772
17-May-06,16,78.84,1323524
17-May-06,17,78.68,1460492
17-May-06,18,77.76,1521577
17-May-06,19,75.64,1550409
17-May-06,20,73.28,1515961
17-May-06,21,70.32,1363947
17-May-06,22,67.76,1223533
17-May-06,23,66.12,1068155
17-May-06,24,64.8,885770
18-May-06,1,63.48,775259
18-May-06,2,62.4,729390
18-May-06,3,61.2,703698
18-May-06,4,60.68,702547
18-May-06,5,59.8,733723
18-May-06,6,58.6,865739
18-May-06,7,58.64,1006022
18-May-06,8,63.48,1035775
18-May-06,9,69.32,1033978
18-May-06,10,73.68,1113393
18-May-06,11,76.68,1199377
18-May-06,12,78.88,1264939
18-May-06,13,80.44,1419736
18-May-06,14,81.76,1579463
18-May-06,15,82.04,1636750
18-May-06,16,82.4,1769667
18-May-06,17,82.28,1847760
18-May-06,18,81.44,1861579
18-May-06,19,79.6,1782239
18-May-06,20,76.96,1626800
18-May-06,21,74.28,1567060
18-May-06,22,72.04,1400867
18-May-06,23,70.48,1209065
18-May-06,24,68.88,975369
19-May-06,1,67.16,812918
19-May-06,2,66.8,780538
19-May-06,3,66.04,728643
19-May-06,4,65.6,713863
19-May-06,5,64.96,719007
19-May-06,6,64.88,790405
19-May-06,7,64.56,919481
19-May-06,8,68.08,1009111
19-May-06,9,73.32,1103806
19-May-06,10,77.08,1238737
19-May-06,11,80.28,1382208
19-May-06,12,82.64,1548614
19-May-06,13,84.6,1731711
19-May-06,14,86.08,1935972
19-May-06,15,87,2064164
19-May-06,16,86.64,2102010
19-May-06,17,85.6,2128426
19-May-06,18,84.32,2064674
19-May-06,19,83.12,2049919
19-May-06,20,80.16,1853107
19-May-06,21,76.72,1683018
19-May-06,22,74.6,1540888
19-May-06,23,72.88,1313126
19-May-06,24,71.72,1120738
20-May-06,1,70.48,931334
20-May-06,2,69.48,826245
20-May-06,3,68.72,796544
20-May-06,4,67.76,755858
20-May-06,5,67.6,762630
20-May-06,6,66.76,821632
20-May-06,7,66.32,957592
20-May-06,8,68.8,1022891
20-May-06,9,72.72,1082406
20-May-06,10,77.64,1240323
20-May-06,11,81.64,1478097
20-May-06,12,84.8,1739858
20-May-06,13,86.96,1943553
20-May-06,14,88.48,2130633
20-May-06,15,89.4,2267122
20-May-06,16,89.28,2205079
20-May-06,17,88.76,2218570
20-May-06,18,87.6,2233339
20-May-06,19,86.12,2208297
20-May-06,20,82.8,2058789
20-May-06,21,78.92,1808133
20-May-06,22,76.72,1647563
20-May-06,23,74.64,1384670
20-May-06,24,72.84,1152533
21-May-06,1,71.64,975488
21-May-06,2,70.12,855288
21-May-06,3,69.52,806086
21-May-06,4,67.92,761409
21-May-06,5,67.36,756667
21-May-06,6,66.76,821632
21-May-06,7,66.28,957381
21-May-06,8,69.12,1038578
21-May-06,9,73.68,1124221
21-May-06,10,78.08,1256408
