Date,Day of week,Month,Hour,Temperature,Aniket_Thopte
9-Apr-06,9,4,2,66.8,755647.6141
9-Apr-06,9,4,3,65.64,702653.0441
9-Apr-06,9,4,4,65.32,676561.0886
9-Apr-06,9,4,5,65.16,685446.4992
9-Apr-06,9,4,6,64.64,770701.9342
9-Apr-06,9,4,7,64.24,905212.7257
9-Apr-06,9,4,8,64.12,999221.683
9-Apr-06,9,4,9,64.96,1068253.946
9-Apr-06,9,4,10,66.64,1109937.124
9-Apr-06,9,4,11,68.68,1122537.829
9-Apr-06,9,4,12,70.92,1109287.431
9-Apr-06,9,4,13,72.6,1105879.057
9-Apr-06,9,4,14,73.6,1116187.875
9-Apr-06,9,4,15,74.48,1138914.859
9-Apr-06,9,4,16,74.56,1171278.231
9-Apr-06,9,4,17,74.12,1212765.647
9-Apr-06,9,4,18,72.2,1226154.621
9-Apr-06,9,4,19,70.4,1262518.282
9-Apr-06,9,4,20,67.4,1288543.783
9-Apr-06,9,4,21,65.32,1274533.9
9-Apr-06,9,4,22,64.16,1161473.129
9-Apr-06,9,4,23,63.12,1038972.299
9-Apr-06,9,4,24,62,873837.1761
10-Apr-06,10,4,1,61.64,765882.8673
10-Apr-06,10,4,2,60.2,709877.4429
10-Apr-06,10,4,3,59.48,672147.5608
10-Apr-06,10,4,4,59.04,659232.9503
10-Apr-06,10,4,5,58.52,685367.2245
10-Apr-06,10,4,6,58,788655.1129
10-Apr-06,10,4,7,57.24,973228.138
10-Apr-06,10,4,8,58.88,1072741.34
10-Apr-06,10,4,9,63.12,1079825.076
10-Apr-06,10,4,10,67.72,1099606.952
10-Apr-06,10,4,11,70.88,1104718.503
10-Apr-06,10,4,12,73.28,1122756.958
10-Apr-06,10,4,13,74.76,1145920.474
10-Apr-06,10,4,14,75.76,1169855.231
10-Apr-06,10,4,15,76.16,1199437.337
10-Apr-06,10,4,16,75.8,1222544.205
10-Apr-06,10,4,17,75.32,1264669.267
10-Apr-06,10,4,18,74.56,1317876.571
10-Apr-06,10,4,19,72.48,1329451.937
10-Apr-06,10,4,20,69.52,1333064.77
10-Apr-06,10,4,21,67.28,1315249.704
10-Apr-06,10,4,22,65.6,1187477.126
10-Apr-06,10,4,23,64.36,1056169.318
10-Apr-06,10,4,24,63.2,887027.1036
11-Apr-06,11,4,1,61.84,768214.762
11-Apr-06,11,4,2,61.16,714112.7807
11-Apr-06,11,4,3,60.36,674861.1646
11-Apr-06,11,4,4,59.72,660164.4796
11-Apr-06,11,4,5,59.32,683692.3805
11-Apr-06,11,4,6,58.92,783818.7821
11-Apr-06,11,4,7,58.56,957014.3971
11-Apr-06,11,4,8,59.52,1063175.396
11-Apr-06,11,4,9,63.96,1070176.51
11-Apr-06,11,4,10,68.24,1089458.478
11-Apr-06,11,4,11,72.2,1108640.028
11-Apr-06,11,4,12,74.24,1143696.293
11-Apr-06,11,4,13,76.04,1180313.395
11-Apr-06,11,4,14,76.6,1197714.531
11-Apr-06,11,4,15,77.64,1263585.508
11-Apr-06,11,4,16,77.16,1286900.664
11-Apr-06,11,4,17,76.64,1329031.615
11-Apr-06,11,4,18,75.76,1374885.191
11-Apr-06,11,4,19,73.96,1389833.391
11-Apr-06,11,4,20,71.12,1381531.968
11-Apr-06,11,4,21,69.04,1360998.802
11-Apr-06,11,4,22,67.48,1233803.782
11-Apr-06,11,4,23,66.16,1087367.156
11-Apr-06,11,4,24,65,912037.1002
12-Apr-06,12,4,1,63.92,782793.3918
12-Apr-06,12,4,2,63.24,728359.1914
12-Apr-06,12,4,3,62.76,688053.4274
12-Apr-06,12,4,4,62,666460.1489
12-Apr-06,12,4,5,61.32,682697.5163
12-Apr-06,12,4,6,60.64,778124.1225
12-Apr-06,12,4,7,59.8,944990.0166
12-Apr-06,12,4,8,61.56,1030468.367
12-Apr-06,12,4,9,66.24,1051831.309
12-Apr-06,12,4,10,70.8,1077638.412
12-Apr-06,12,4,11,73.52,1122903.942
12-Apr-06,12,4,12,75.28,1168671.34
12-Apr-06,12,4,13,76.2,1195480.121
12-Apr-06,12,4,14,77,1215925.868
12-Apr-06,12,4,15,77.92,1278152.072
12-Apr-06,12,4,16,78,1330928.7
12-Apr-06,12,4,17,77.8,1390564.936
12-Apr-06,12,4,18,77,1438464.919
12-Apr-06,12,4,19,74.64,1422055.618
12-Apr-06,12,4,20,71.88,1412659.229
12-Apr-06,12,4,21,69.4,1374638.222
12-Apr-06,12,4,22,67.88,1249158.613
12-Apr-06,12,4,23,66,1088870.412
12-Apr-06,12,4,24,64.68,911718.0533
13-Apr-06,13,4,1,63.84,783434.8756
13-Apr-06,13,4,2,61.72,719021.6473
13-Apr-06,13,4,3,60.96,679080.007
13-Apr-06,13,4,4,60.12,663048.594
13-Apr-06,13,4,5,59.32,686997.0886
13-Apr-06,13,4,6,58.88,787023.3879
13-Apr-06,13,4,7,58.36,962432.5869
13-Apr-06,13,4,8,60.28,1054865.138
13-Apr-06,13,4,9,65.84,1045946.717
13-Apr-06,13,4,10,71.04,1081414.533
13-Apr-06,13,4,11,73.56,1128062.36
13-Apr-06,13,4,12,75.68,1183105.744
13-Apr-06,13,4,13,76.76,1220697.586
13-Apr-06,13,4,14,77.76,1250871.675
13-Apr-06,13,4,15,78.52,1310469.39
13-Apr-06,13,4,16,78.56,1362298.822
13-Apr-06,13,4,17,78.52,1430676.733
13-Apr-06,13,4,18,78,1492223.623
13-Apr-06,13,4,19,75.96,1485487.265
13-Apr-06,13,4,20,72.4,1437034.579
13-Apr-06,13,4,21,68.36,1351287.319
13-Apr-06,13,4,22,66.12,1210275.515
13-Apr-06,13,4,23,64.24,1067739.693
13-Apr-06,13,4,24,62.64,894620.9888
14-Apr-06,14,4,1,61.44,772132.0986
14-Apr-06,14,4,2,59.72,717786.9348
14-Apr-06,14,4,3,59.56,679356.1443
14-Apr-06,14,4,4,58.52,669025.0289
14-Apr-06,14,4,5,57.32,703714.1958
14-Apr-06,14,4,6,56.08,819181.9103
14-Apr-06,14,4,7,56.12,998370.7927
14-Apr-06,14,4,8,58.6,1084238.254
14-Apr-06,14,4,9,65.44,1041771.749
14-Apr-06,14,4,10,71.4,1086594.52
14-Apr-06,14,4,11,74.8,1147841.501
14-Apr-06,14,4,12,77.8,1237783.317
14-Apr-06,14,4,13,79.56,1310542.552
14-Apr-06,14,4,14,81.12,1403880.638
14-Apr-06,14,4,15,82.12,1508363.401
14-Apr-06,14,4,16,82.84,1609151.527
14-Apr-06,14,4,17,82.2,1642410.403
14-Apr-06,14,4,18,81.16,1669245.37
14-Apr-06,14,4,19,78.96,1641482.469
14-Apr-06,14,4,20,74.24,1512273.945
14-Apr-06,14,4,21,71.16,1436179.615
14-Apr-06,14,4,22,68.88,1289572.84
14-Apr-06,14,4,23,67.28,1123511.708
14-Apr-06,14,4,24,65.76,936877.5961
15-Apr-06,15,4,1,64.16,789187.9246
15-Apr-06,15,4,2,63.52,734331.9007
15-Apr-06,15,4,3,61.72,684418.9923
15-Apr-06,15,4,4,61.12,666701.4437
15-Apr-06,15,4,5,59.48,689402.7228
15-Apr-06,15,4,6,58.96,788987.7861
15-Apr-06,15,4,7,58.12,967853.0348
15-Apr-06,15,4,8,59.44,1069985.532
15-Apr-06,15,4,9,65.24,1041316.352
15-Apr-06,15,4,10,72.16,1095151.701
15-Apr-06,15,4,11,76.12,1173235.786
15-Apr-06,15,4,12,79.24,1286598.093
15-Apr-06,15,4,13,81.44,1394045.509
15-Apr-06,15,4,14,83,1510846.542
15-Apr-06,15,4,15,84.24,1634857.796
15-Apr-06,15,4,16,84.88,1727779.241
15-Apr-06,15,4,17,84.48,1770778.302
15-Apr-06,15,4,18,83.32,1788459.53
15-Apr-06,15,4,19,80.44,1722214.483
15-Apr-06,15,4,20,76.64,1623122.901
15-Apr-06,15,4,21,73.2,1514177.211
15-Apr-06,15,4,22,70.68,1360484.948
15-Apr-06,15,4,23,68.76,1165025.208
15-Apr-06,15,4,24,67.24,970417.062
16-Apr-06,16,4,1,65.44,806129.1791
16-Apr-06,16,4,2,63.64,736694.9745
16-Apr-06,16,4,3,62.6,690964.3062
16-Apr-06,16,4,4,61.6,669107.8839
16-Apr-06,16,4,5,60.56,687503.3459
16-Apr-06,16,4,6,59.8,784763.0882
16-Apr-06,16,4,7,59.04,956394.6811
16-Apr-06,16,4,8,60.8,1041775.085
16-Apr-06,16,4,9,66.04,1038083.781
16-Apr-06,16,4,10,71.12,1091923.721
16-Apr-06,16,4,11,74.84,1154757.256
16-Apr-06,16,4,12,78,1251826.779
16-Apr-06,16,4,13,80.32,1365735.199
16-Apr-06,16,4,14,81.96,1472501.623
16-Apr-06,16,4,15,83.44,1596421.021
16-Apr-06,16,4,16,83.92,1677996.112
16-Apr-06,16,4,17,83.56,1722186.502
16-Apr-06,16,4,18,82.16,1724134.053
16-Apr-06,16,4,19,79.64,1678333.782
16-Apr-06,16,4,20,76.08,1599916.672
16-Apr-06,16,4,21,73.48,1527849.316
16-Apr-06,16,4,22,71.64,1404739.557
16-Apr-06,16,4,23,69.8,1200888.747
16-Apr-06,16,4,24,68.84,1015146.614
17-Apr-06,17,4,1,68.08,847363.2763
17-Apr-06,17,4,2,67.44,787835.4725
17-Apr-06,17,4,3,67.12,742168.7716
17-Apr-06,17,4,4,66.96,714237.7325
17-Apr-06,17,4,5,66.88,718651.6162
17-Apr-06,17,4,6,66.84,799953.2101
17-Apr-06,17,4,7,66.48,914800.6545
17-Apr-06,17,4,8,68,989155.0461
17-Apr-06,17,4,9,71.4,1061757.865
17-Apr-06,17,4,10,75.56,1141322.957
17-Apr-06,17,4,11,78.64,1237532.564
17-Apr-06,17,4,12,81,1363234.562
17-Apr-06,17,4,13,82.96,1490242.712
17-Apr-06,17,4,14,84.56,1619582.521
17-Apr-06,17,4,15,84.92,1688222.72
17-Apr-06,17,4,16,85.32,1761127.65
17-Apr-06,17,4,17,84.76,1790496.205
17-Apr-06,17,4,18,83.12,1777202.501
17-Apr-06,17,4,19,80.48,1724154.281
17-Apr-06,17,4,20,77.56,1672067.907
17-Apr-06,17,4,21,75.52,1616605.977
17-Apr-06,17,4,22,74.12,1519311.653
17-Apr-06,17,4,23,73,1323981.872
17-Apr-06,17,4,24,72,1124176.314
18-Apr-06,18,4,1,71.12,914633.8051
18-Apr-06,18,4,2,70.28,851494.6436
18-Apr-06,18,4,3,70,807465.4703
18-Apr-06,18,4,4,69.92,779044.9563
18-Apr-06,18,4,5,69.56,773521.3605
18-Apr-06,18,4,6,69.52,852359.9246
18-Apr-06,18,4,7,69.48,951737.5306
18-Apr-06,18,4,8,70.36,1015905.615
18-Apr-06,18,4,9,72.2,1073936.737
18-Apr-06,18,4,10,74.92,1134801.428
18-Apr-06,18,4,11,76.68,1191443.024
18-Apr-06,18,4,12,78.32,1269691.171
18-Apr-06,18,4,13,79.88,1367010.098
18-Apr-06,18,4,14,81.76,1490736.161
18-Apr-06,18,4,15,82.2,1559621.096
18-Apr-06,18,4,16,82,1591801.522
18-Apr-06,18,4,17,80.68,1573754.584
18-Apr-06,18,4,18,78.96,1556517
18-Apr-06,18,4,19,76.96,1562114.073
18-Apr-06,18,4,20,74.76,1553429.422
18-Apr-06,18,4,21,73.24,1530034.998
18-Apr-06,18,4,22,71.8,1426053.908
18-Apr-06,18,4,23,71.2,1260546.268
18-Apr-06,18,4,24,70.68,1082898.629
19-Apr-06,19,4,1,69.8,887541.0929
19-Apr-06,19,4,2,69.16,829688.8367
19-Apr-06,19,4,3,68.68,782298.1908
19-Apr-06,19,4,4,68.12,745954.1865
19-Apr-06,19,4,5,67.6,741919.6933
19-Apr-06,19,4,6,67.4,820040.7306
19-Apr-06,19,4,7,66.8,929097.395
19-Apr-06,19,4,8,68.04,998137.5665
19-Apr-06,19,4,9,71.36,1067738.923
19-Apr-06,19,4,10,75.04,1138396.476
19-Apr-06,19,4,11,78.24,1232180.912
19-Apr-06,19,4,12,80.2,1341320.624
19-Apr-06,19,4,13,82.04,1465395.987
19-Apr-06,19,4,14,83.44,1588853.961
19-Apr-06,19,4,15,84.6,1702805.578
19-Apr-06,19,4,16,85.6,1796557.399
19-Apr-06,19,4,17,85.16,1823785.644
19-Apr-06,19,4,18,84.12,1835567.95
19-Apr-06,19,4,19,81.36,1778981.939
19-Apr-06,19,4,20,78.64,1728813.377
19-Apr-06,19,4,21,76.04,1644108.94
19-Apr-06,19,4,22,74.64,1550351.416
19-Apr-06,19,4,23,73.48,1353700.828
19-Apr-06,19,4,24,72.36,1147685.226
20-Apr-06,20,4,1,71.68,948386.693
20-Apr-06,20,4,2,71.04,886020.2107
20-Apr-06,20,4,3,70.04,822443.8934
20-Apr-06,20,4,4,69.36,779758.0064
20-Apr-06,20,4,5,69.04,776006.8896
20-Apr-06,20,4,6,68.96,852947.7437
20-Apr-06,20,4,7,68.56,950289.7244
20-Apr-06,20,4,8,69.76,1016296.826
20-Apr-06,20,4,9,72.68,1084837.257
20-Apr-06,20,4,10,76.64,1167045.835
20-Apr-06,20,4,11,80.68,1316772.065
20-Apr-06,20,4,12,83.28,1481772.89
20-Apr-06,20,4,13,85.16,1628717.199
20-Apr-06,20,4,14,86.16,1746003.419
20-Apr-06,20,4,15,87.04,1840421.492
20-Apr-06,20,4,16,86.64,1861953.364
20-Apr-06,20,4,17,86.44,1895536.322
20-Apr-06,20,4,18,84.8,1876662.089
20-Apr-06,20,4,19,81.8,1811576.851
20-Apr-06,20,4,20,77.48,1681744.923
20-Apr-06,20,4,21,75.68,1636273.829
20-Apr-06,20,4,22,74.4,1547830.035
20-Apr-06,20,4,23,73.12,1347470.616
20-Apr-06,20,4,24,72.04,1144143.15
21-Apr-06,21,4,1,70.68,927481.0433
21-Apr-06,21,4,2,69,833809.4609
21-Apr-06,21,4,3,68.2,778797.4503
21-Apr-06,21,4,4,67.4,739008.3041
21-Apr-06,21,4,5,67.16,743719.5328
21-Apr-06,21,4,6,67.28,829514.4747
21-Apr-06,21,4,7,67.8,948892.2813
21-Apr-06,21,4,8,68.76,1011390.765
21-Apr-06,21,4,9,72.04,1076939.827
21-Apr-06,21,4,10,76.4,1163492.972
21-Apr-06,21,4,11,80.28,1304735.027
21-Apr-06,21,4,12,82.72,1459486.806
21-Apr-06,21,4,13,84.4,1593086.28
21-Apr-06,21,4,14,86,1744842.128
21-Apr-06,21,4,15,86.92,1849653.503
21-Apr-06,21,4,16,86.88,1890025.892
21-Apr-06,21,4,17,83.4,1759164.053
21-Apr-06,21,4,18,82.52,1776219.577
21-Apr-06,21,4,19,80.92,1784223.219
21-Apr-06,21,4,20,78,1711203.353
21-Apr-06,21,4,21,76.12,1659436.637
21-Apr-06,21,4,22,74.76,1569654.196
21-Apr-06,21,4,23,73.44,1368362.155
21-Apr-06,21,4,24,72.12,1156578.242
22-Apr-06,22,4,1,70.92,942203.5498
22-Apr-06,22,4,2,70.16,870102.2604
22-Apr-06,22,4,3,70.16,835267.6553
22-Apr-06,22,4,4,69.52,793694.9014
22-Apr-06,22,4,5,69.12,788615.2019
22-Apr-06,22,4,6,68.64,857661.306
22-Apr-06,22,4,7,68.48,960142.3472
22-Apr-06,22,4,8,69.48,1018972.384
22-Apr-06,22,4,9,72.24,1076898.429
22-Apr-06,22,4,10,75.92,1153866.543
22-Apr-06,22,4,11,78.2,1238184.447
22-Apr-06,22,4,12,79.8,1335947.357
22-Apr-06,22,4,13,81.28,1449066.457
22-Apr-06,22,4,14,81.72,1513474.749
22-Apr-06,22,4,15,81.88,1570589.982
22-Apr-06,22,4,16,80.28,1527742.119
22-Apr-06,22,4,17,80.32,1586367.38
22-Apr-06,22,4,18,78.84,1589884.374
22-Apr-06,22,4,19,77.32,1606651.397
22-Apr-06,22,4,20,75.44,1592006.277
22-Apr-06,22,4,21,73.8,1563201.363
22-Apr-06,22,4,22,73,1494974.557
22-Apr-06,22,4,23,71.8,1309196.51
22-Apr-06,22,4,24,71,1126190.702
23-Apr-06,23,4,1,70.48,930215.0112
23-Apr-06,23,4,2,69.28,844298.3127
23-Apr-06,23,4,3,68.88,798191.4254
23-Apr-06,23,4,4,67.96,753093.9716
23-Apr-06,23,4,5,67.48,751749.553
23-Apr-06,23,4,6,67.16,829772.4962
23-Apr-06,23,4,7,66.76,943707.6452
23-Apr-06,23,4,8,67.56,1011270.74
23-Apr-06,23,4,9,71.24,1060416.601
23-Apr-06,23,4,10,74.88,1132093.999
23-Apr-06,23,4,11,78.72,1252848.709
23-Apr-06,23,4,12,81.12,1388947.575
23-Apr-06,23,4,13,82.88,1523297.333
23-Apr-06,23,4,14,83.96,1633864.031
23-Apr-06,23,4,15,84.6,1729652.733
23-Apr-06,23,4,16,85,1806232.002
23-Apr-06,23,4,17,84.64,1839169.422
23-Apr-06,23,4,18,83.8,1860740.888
23-Apr-06,23,4,19,81.24,1812013.863
23-Apr-06,23,4,20,77.8,1697114.898
23-Apr-06,23,4,21,74.84,1599207.06
23-Apr-06,23,4,22,72.88,1484500.016
23-Apr-06,23,4,23,71.28,1285531.184
23-Apr-06,23,4,24,70.24,1098506.506
24-Apr-06,24,4,1,68.8,880055.4382
24-Apr-06,24,4,2,67.2,786140.1389
24-Apr-06,24,4,3,66.32,730233.9116
24-Apr-06,24,4,4,65.52,695719.6065
24-Apr-06,24,4,5,64.92,699291.7482
24-Apr-06,24,4,6,64.2,778000.4994
24-Apr-06,24,4,7,63.52,914266.8733
24-Apr-06,24,4,8,65.68,1004346.558
24-Apr-06,24,4,9,70.36,1047136.084
24-Apr-06,24,4,10,75.4,1136925.728
24-Apr-06,24,4,11,79.32,1269530.475
24-Apr-06,24,4,12,82.2,1434750.744
24-Apr-06,24,4,13,84.24,1588919.207
24-Apr-06,24,4,14,85.28,1706981.492
24-Apr-06,24,4,15,86.08,1814511.592
24-Apr-06,24,4,16,86.2,1874239.384
24-Apr-06,24,4,17,85.28,1875305.039
24-Apr-06,24,4,18,84.16,1883812.811
24-Apr-06,24,4,19,82.28,1867270.976
24-Apr-06,24,4,20,79.12,1758111.395
24-Apr-06,24,4,21,76.68,1672892.683
24-Apr-06,24,4,22,74.24,1536958.874
24-Apr-06,24,4,23,72.84,1337465.656
24-Apr-06,24,4,24,71.12,1120103.533
25-Apr-06,25,4,1,69.4,894741.9435
25-Apr-06,25,4,2,68.56,825506.0756
25-Apr-06,25,4,3,68.16,773114.2255
25-Apr-06,25,4,4,67.4,733900.4784
25-Apr-06,25,4,5,67.12,738691.9044
25-Apr-06,25,4,6,67.4,829954.6079
25-Apr-06,25,4,7,67.56,949276.1111
25-Apr-06,25,4,8,69.48,1015950.55
25-Apr-06,25,4,9,73.16,1071898.707
25-Apr-06,25,4,10,77.56,1182565.85
25-Apr-06,25,4,11,80.6,1313150
25-Apr-06,25,4,12,82.84,1462566.525
25-Apr-06,25,4,13,84.36,1594294.299
25-Apr-06,25,4,14,86.24,1759798.453
25-Apr-06,25,4,15,86.32,1827073.987
25-Apr-06,25,4,16,86.64,1898215.557
25-Apr-06,25,4,17,86,1915119.857
25-Apr-06,25,4,18,85.12,1938219.292
25-Apr-06,25,4,19,82.92,1900380.661
25-Apr-06,25,4,20,80.24,1812166.722
25-Apr-06,25,4,21,78.2,1739736.334
25-Apr-06,25,4,22,76.8,1649869.452
25-Apr-06,25,4,23,75.84,1469218.28
25-Apr-06,25,4,24,75.08,1267756.991
26-Apr-06,26,4,1,73.96,1041783.359
26-Apr-06,26,4,2,73.08,975928.3778
26-Apr-06,26,4,3,72.32,914604.132
26-Apr-06,26,4,4,71.36,848475.9931
26-Apr-06,26,4,5,70.64,829949.8758
26-Apr-06,26,4,6,70.48,900812.528
26-Apr-06,26,4,7,69.88,980749.9118
26-Apr-06,26,4,8,71.28,1028683.378
26-Apr-06,26,4,9,73.92,1081646.169
26-Apr-06,26,4,10,77.96,1192797.946
26-Apr-06,26,4,11,81.32,1341324.386
26-Apr-06,26,4,12,83.72,1505422.323
26-Apr-06,26,4,13,84.08,1581589.89
26-Apr-06,26,4,14,84.36,1653443.888
26-Apr-06,26,4,15,83.72,1674788.945
26-Apr-06,26,4,16,83.8,1732288.91
26-Apr-06,26,4,17,83.16,1753822.354
26-Apr-06,26,4,18,81.96,1767606.857
26-Apr-06,26,4,19,79.52,1704094.177
26-Apr-06,26,4,20,76.76,1630805.011
26-Apr-06,26,4,21,75.16,1598375.57
26-Apr-06,26,4,22,74.4,1537163.119
26-Apr-06,26,4,23,74,1379047.363
26-Apr-06,26,4,24,73.48,1197882.27
27-Apr-06,27,4,1,73.24,1017761.095
27-Apr-06,27,4,2,72.48,956190.7862
27-Apr-06,27,4,3,72.24,915317.6494
27-Apr-06,27,4,4,72.04,875146.6108
27-Apr-06,27,4,5,71.8,864539.2608
27-Apr-06,27,4,6,71.32,922665.9901
27-Apr-06,27,4,7,70.8,995500.4919
27-Apr-06,27,4,8,71.16,1029246.049
27-Apr-06,27,4,9,72.44,1059391.897
27-Apr-06,27,4,10,74.76,1118612.935
27-Apr-06,27,4,11,77,1198735.856
27-Apr-06,27,4,12,79.48,1319309.716
27-Apr-06,27,4,13,81.44,1457753.129
27-Apr-06,27,4,14,82.16,1542434.608
27-Apr-06,27,4,15,83.04,1637107.745
27-Apr-06,27,4,16,83.52,1717478.42
27-Apr-06,27,4,17,82.72,1734076.236
27-Apr-06,27,4,18,81.56,1746639.597
27-Apr-06,27,4,19,78.84,1665921.339
27-Apr-06,27,4,20,75.04,1556959.177
27-Apr-06,27,4,21,71.56,1474308.064
27-Apr-06,27,4,22,68.8,1329830.879
27-Apr-06,27,4,23,66.92,1163556.712
27-Apr-06,27,4,24,64.8,969167.7469
28-Apr-06,28,4,1,64.6,817070.4377
28-Apr-06,28,4,2,63.28,745505.7549
28-Apr-06,28,4,3,62.8,692576.8682
28-Apr-06,28,4,4,62.28,669874.6227
28-Apr-06,28,4,5,60.8,684393.8128
28-Apr-06,28,4,6,60.12,775239.2391
28-Apr-06,28,4,7,59.16,944029.8588
28-Apr-06,28,4,8,62.72,1003808.017
28-Apr-06,28,4,9,68.36,1040036.168
28-Apr-06,28,4,10,72.88,1087091.044
28-Apr-06,28,4,11,75.36,1159265.092
28-Apr-06,28,4,12,77.16,1243404.051
28-Apr-06,28,4,13,78.92,1351821.366
28-Apr-06,28,4,14,79.8,1437708.454
28-Apr-06,28,4,15,80.64,1510632.102
28-Apr-06,28,4,16,80.6,1552599.644
28-Apr-06,28,4,17,80.36,1608301.997
28-Apr-06,28,4,18,79.28,1617798.998
28-Apr-06,28,4,19,77.04,1576104.214
28-Apr-06,28,4,20,73.44,1500633.167
28-Apr-06,28,4,21,70.72,1453995.666
28-Apr-06,28,4,22,68.68,1329564.549
28-Apr-06,28,4,23,67.24,1171857.239
28-Apr-06,28,4,24,66.28,994876.8145
29-Apr-06,29,4,1,64.72,815361.5749
29-Apr-06,29,4,2,63.72,749774.4367
29-Apr-06,29,4,3,62.4,687550.1144
29-Apr-06,29,4,4,61.84,664354.0224
29-Apr-06,29,4,5,61.4,678725.7744
29-Apr-06,29,4,6,60.68,765552.4637
29-Apr-06,29,4,7,60.16,922448.3541
29-Apr-06,29,4,8,63.4,986147.5252
29-Apr-06,29,4,9,68.6,1030099.159
29-Apr-06,29,4,10,73.6,1087890.712
29-Apr-06,29,4,11,76.36,1172687.197
29-Apr-06,29,4,12,78.36,1272365.33
29-Apr-06,29,4,13,79.16,1354377.286
29-Apr-06,29,4,14,79.08,1401467.032
29-Apr-06,29,4,15,79.08,1437571.024
29-Apr-06,29,4,16,78.08,1432586.304
29-Apr-06,29,4,17,77.68,1465020.742
29-Apr-06,29,4,18,75.84,1435956.38
29-Apr-06,29,4,19,73.96,1432783.968
29-Apr-06,29,4,20,71.84,1434370.808
29-Apr-06,29,4,21,70.36,1429334.8
29-Apr-06,29,4,22,69.12,1329901.809
29-Apr-06,29,4,23,67.88,1173130.277
29-Apr-06,29,4,24,66.72,990495.7627
30-Apr-06,30,4,1,65.64,807877.0399
30-Apr-06,30,4,2,64.76,744717.7404
30-Apr-06,30,4,3,63.96,691436.7369
30-Apr-06,30,4,4,63.68,662094.008
30-Apr-06,30,4,5,63.36,673498.2994
30-Apr-06,30,4,6,62.76,755476.1178
30-Apr-06,30,4,7,62.56,899463.1216
30-Apr-06,30,4,8,63.32,981955.2715
30-Apr-06,30,4,9,65.72,1021719.514
30-Apr-06,30,4,10,68.52,1065791.316
30-Apr-06,30,4,11,71.08,1102220.432
30-Apr-06,30,4,12,72.92,1155805.28
30-Apr-06,30,4,13,74.16,1218869.993
30-Apr-06,30,4,14,75.68,1303150.649
30-Apr-06,30,4,15,76.12,1358532.689
30-Apr-06,30,4,16,76.08,1398529.407
30-Apr-06,30,4,17,75.96,1424972.127
30-Apr-06,30,4,18,74.4,1411804.745
30-Apr-06,30,4,19,72.56,1419746.261
30-Apr-06,30,4,20,70.2,1425171.124
30-Apr-06,30,4,21,68.56,1419811.343
30-Apr-06,30,4,22,67.16,1308824.918
30-Apr-06,30,4,23,66.12,1172221.063
30-Apr-06,30,4,24,64.88,991954.7542
1-May-06,1,5,1,63.92,813871.1704
1-May-06,1,5,2,62.92,745782.8572
1-May-06,1,5,3,61.76,690718.7738
1-May-06,1,5,4,61.2,667183.0655
1-May-06,1,5,5,60.44,681910.0605
1-May-06,1,5,6,59.88,777279.7636
1-May-06,1,5,7,59.64,942495.9574
1-May-06,1,5,8,62,1030613.212
1-May-06,1,5,9,65.92,1078228.637
1-May-06,1,5,10,70.16,1103328.209
1-May-06,1,5,11,72.92,1142927.53
1-May-06,1,5,12,74.76,1195144.706
1-May-06,1,5,13,76.72,1271292.493
1-May-06,1,5,14,77.92,1345638.275
1-May-06,1,5,15,79.2,1458620.769
1-May-06,1,5,16,79.12,1506767.996
1-May-06,1,5,17,79.12,1571531.604
1-May-06,1,5,18,78.08,1588881.33
1-May-06,1,5,19,76,1560155.199
1-May-06,1,5,20,72.84,1487691.791
1-May-06,1,5,21,69.4,1402840.577
1-May-06,1,5,22,67.04,1275980.41
1-May-06,1,5,23,65.08,1132860.584
1-May-06,1,5,24,63.2,944589.3201
2-May-06,2,5,1,60.88,780623.6478
2-May-06,2,5,2,58.88,704418.5569
2-May-06,2,5,3,57.24,655050.7281
2-May-06,2,5,4,55.52,644465.4023
2-May-06,2,5,5,54.52,684117.0068
2-May-06,2,5,6,53.8,797981.8304
2-May-06,2,5,7,53.6,991095.2538
2-May-06,2,5,8,58.24,1067588.578
2-May-06,2,5,9,66.2,1077460.318
2-May-06,2,5,10,71.52,1103056.963
2-May-06,2,5,11,74.4,1156728.102
2-May-06,2,5,12,77,1255022.583
2-May-06,2,5,13,78.88,1359388.115
2-May-06,2,5,14,80.08,1467142.098
2-May-06,2,5,15,81.04,1576041.971
2-May-06,2,5,16,81.36,1645426.592
2-May-06,2,5,17,80.92,1675337.778
2-May-06,2,5,18,80.24,1704450.504
2-May-06,2,5,19,77.92,1652434.771
2-May-06,2,5,20,73.84,1523729.657
2-May-06,2,5,21,70.28,1427674.523
2-May-06,2,5,22,67.8,1295386.964
2-May-06,2,5,23,65.96,1146829.002
2-May-06,2,5,24,64.12,956042.1625
3-May-06,3,5,1,62.44,798993.9237
3-May-06,3,5,2,60.32,718200.7594
3-May-06,3,5,3,58.88,664605.0893
3-May-06,3,5,4,57.88,644836.6954
3-May-06,3,5,5,56.84,670253.2305
3-May-06,3,5,6,56.04,773274.0715
3-May-06,3,5,7,55.2,962008.2952
3-May-06,3,5,8,59.76,1048716.87
3-May-06,3,5,9,67.64,1075741.242
3-May-06,3,5,10,73.48,1112503.873
3-May-06,3,5,11,77.64,1229518.238
3-May-06,3,5,12,80.84,1410822.451
3-May-06,3,5,13,83.24,1594305.83
3-May-06,3,5,14,85,1753106.95
3-May-06,3,5,15,86.48,1877389.181
