Date,Day of week,Month,Hour,Temperature,Load,,,
5/2/2002,2,5,14,88.4,1783000,,,
5/2/2002,2,5,15,88.84,1886672,,,
5/2/2002,2,5,16,89.24,1970518,,,
5/2/2002,2,5,17,88.52,1923961,,,
5/2/2002,2,5,18,87.52,1934945,,,
5/2/2002,2,5,19,85.6,1892529,,,
5/2/2002,2,5,20,82.8,1783409,,,
5/2/2002,2,5,21,80.44,1778195,,,
5/2/2002,2,5,22,78.56,1707234,,,
5/2/2002,2,5,23,76.32,1469053,,,
5/2/2002,2,5,24,75.04,1233325,,,
5/3/2002,3,5,1,74.52,1044192,,,
5/3/2002,3,5,2,73.56,932202,,,
5/3/2002,3,5,3,72.44,863909,,,
5/3/2002,3,5,4,71.96,822809,,,
5/3/2002,3,5,5,71.72,814553,,,
5/3/2002,3,5,6,71.32,886949,,,
5/3/2002,3,5,7,71.24,1049952,,,
5/3/2002,3,5,8,72.8,1093961,,,
5/3/2002,3,5,9,75.44,1117901,,,
5/3/2002,3,5,10,80.04,1234900,,,
5/3/2002,3,5,11,83.84,1411207,,,
5/3/2002,3,5,12,87,1597489,,,
5/3/2002,3,5,13,88.92,1771230,,,
5/3/2002,3,5,14,90.24,1914294,,,
5/3/2002,3,5,15,91,1943890,,,
5/3/2002,3,5,16,90.68,2015054,,,
5/3/2002,3,5,17,89.96,2072098,,,
5/3/2002,3,5,18,88.44,2061743,,,
5/3/2002,3,5,19,86.16,2004431,,,
5/3/2002,3,5,20,83.44,1863844,,,
5/3/2002,3,5,21,81.08,1838892,,,
5/3/2002,3,5,22,79.48,1703329,,,
5/3/2002,3,5,23,77.68,1507815,,,
5/3/2002,3,5,24,76.16,1295265,,,
5/4/2002,4,5,1,75.52,1108865,,,
5/4/2002,4,5,2,74.32,992972,,,
5/4/2002,4,5,3,73.68,918321,,,
5/4/2002,4,5,4,73.12,874800,,,
5/4/2002,4,5,5,72.92,853359,,,
5/4/2002,4,5,6,72.28,859042,,,
5/4/2002,4,5,7,71.56,899184,,,
5/4/2002,4,5,8,73.48,980212,,,
5/4/2002,4,5,9,76.48,1139654,,,
5/4/2002,4,5,10,80.6,1331043,,,
5/4/2002,4,5,11,84.24,1526840,,,
5/4/2002,4,5,12,87.04,1716932,,,
5/4/2002,4,5,13,88.52,1887124,,,
5/4/2002,4,5,14,89.84,2023189,,,
5/4/2002,4,5,15,90.68,2122242,,,
5/4/2002,4,5,16,90.68,2139039,,,
5/4/2002,4,5,17,90,2165282,,,
5/4/2002,4,5,18,88.76,2148655,,,
5/4/2002,4,5,19,86.88,2109482,,,
5/4/2002,4,5,20,83.72,1972423,,,
5/4/2002,4,5,21,81.2,1873971,,,
5/4/2002,4,5,22,79.28,1732823,,,
5/4/2002,4,5,23,77.52,1535364,,,
5/4/2002,4,5,24,75.76,1325407,,,
5/5/2002,5,5,1,74.96,1133362,,,
5/5/2002,5,5,2,73.56,1004248,,,
5/5/2002,5,5,3,72.52,922604,,,
5/5/2002,5,5,4,71.48,868697,,,
5/5/2002,5,5,5,70.96,838499,,,
5/5/2002,5,5,6,70.4,833305,,,
5/5/2002,5,5,7,70.72,856322,,,
5/5/2002,5,5,8,72.68,929182,,,
5/5/2002,5,5,9,75.6,1108959,,,
5/5/2002,5,5,10,78.8,1291210,,,
5/5/2002,5,5,11,81.48,1438727,,,
5/5/2002,5,5,12,83.08,1584293,,,
5/5/2002,5,5,13,84.92,1730982,,,
5/5/2002,5,5,14,86,1856045,,,
5/5/2002,5,5,15,87.04,1939131,,,
5/5/2002,5,5,16,87,1995503,,,
5/5/2002,5,5,17,86.56,2030137,,,
5/5/2002,5,5,18,84.76,2031500,,,
5/5/2002,5,5,19,83.28,1965488,,,
5/5/2002,5,5,20,80.68,1848016,,,
5/5/2002,5,5,21,78.24,1791822,,,
5/5/2002,5,5,22,76.92,1664232,,,
5/5/2002,5,5,23,75.6,1446857,,,
5/5/2002,5,5,24,74.6,1229906,,,
5/6/2002,6,5,1,74.08,1048069,,,
5/6/2002,6,5,2,73.12,945121,,,
5/6/2002,6,5,3,72.56,886584,,,
5/6/2002,6,5,4,71.8,851945,,,
5/6/2002,6,5,5,71.4,848935,,,
5/6/2002,6,5,6,71.12,911765,,,
5/6/2002,6,5,7,70.56,1066786,,,
5/6/2002,6,5,8,71.92,1100487,,,
5/6/2002,6,5,9,74.8,1132253,,,
5/6/2002,6,5,10,78.2,1236372,,,
5/6/2002,6,5,11,80.16,1354291,,,
5/6/2002,6,5,12,82.44,1481827,,,
5/6/2002,6,5,13,84.32,1610125,,,
5/6/2002,6,5,14,85.36,1729440,,,
5/6/2002,6,5,15,86.28,1826518,,,
5/6/2002,6,5,16,86.28,1907137,,,
5/6/2002,6,5,17,86.52,1974936,,,
5/6/2002,6,5,18,85.6,2024425,,,
5/6/2002,6,5,19,83.8,2001149,,,
5/6/2002,6,5,20,81.44,1892592,,,
5/6/2002,6,5,21,78.68,1829460,,,
5/6/2002,6,5,22,76.64,1705876,,,
5/6/2002,6,5,23,75.24,1462296,,,
5/6/2002,6,5,24,73.88,1216363,,,
5/7/2002,7,5,1,73.04,1026826,,,
5/7/2002,7,5,2,71.48,915813,,,
5/7/2002,7,5,3,70.16,847995,,,
5/7/2002,7,5,4,69.2,805170,,,
5/7/2002,7,5,5,68.2,800494,,,
5/7/2002,7,5,6,67.88,860691,,,
5/7/2002,7,5,7,67.2,1016383,,,
5/7/2002,7,5,8,70.2,1044301,,,
5/7/2002,7,5,9,74.96,1074733,,,
5/7/2002,7,5,10,78.92,1181347,,,
5/7/2002,7,5,11,81.8,1330250,,,
5/7/2002,7,5,12,83.48,1486363,,,
5/7/2002,7,5,13,85.32,1632110,,,
5/7/2002,7,5,14,86.64,1763549,,,
5/7/2002,7,5,15,87.08,1870024,,,
5/7/2002,7,5,16,87.08,1958649,,,
5/7/2002,7,5,17,87.04,2031728,,,
5/7/2002,7,5,18,86.08,2067939,,,
5/7/2002,7,5,19,84.32,2032644,,,
5/7/2002,7,5,20,81.4,1916693,,,
5/7/2002,7,5,21,79.16,1848092,,,
5/7/2002,7,5,22,77.48,1715037,,,
5/7/2002,7,5,23,75.8,1471844,,,
5/7/2002,7,5,24,74.64,1240643,,,
5/8/2002,8,5,1,73.72,1056207,,,
5/8/2002,8,5,2,72.84,949820,,,
5/8/2002,8,5,3,71.64,883583,,,
5/8/2002,8,5,4,70.52,843238,,,
5/8/2002,8,5,5,69.84,831084,,,
5/8/2002,8,5,6,69.2,890753,,,
5/8/2002,8,5,7,68.4,1041470,,,
5/8/2002,8,5,8,71.28,1075481,,,
5/8/2002,8,5,9,75.16,1102970,,,
5/8/2002,8,5,10,79.24,1211354,,,
5/8/2002,8,5,11,81.76,1366358,,,
5/8/2002,8,5,12,83.8,1546712,,,
5/8/2002,8,5,13,85.8,1714412,,,
5/8/2002,8,5,14,87.64,1850583,,,
5/8/2002,8,5,15,88.6,1962597,,,
5/8/2002,8,5,16,88.44,2055311,,,
5/8/2002,8,5,17,88.52,2126630,,,
5/8/2002,8,5,18,87.56,2163191,,,
5/8/2002,8,5,19,85.48,2129962,,,
5/8/2002,8,5,20,82.28,2005501,,,
5/8/2002,8,5,21,79.56,1925399,,,
5/8/2002,8,5,22,77.76,1787340,,,
5/8/2002,8,5,23,76.28,1538875,,,
5/8/2002,8,5,24,74.44,1285311,,,
5/9/2002,9,5,1,73.44,1087208,,,
5/9/2002,9,5,2,72.56,965387,,,
5/9/2002,9,5,3,71.4,889197,,,
5/9/2002,9,5,4,70.48,838826,,,
5/9/2002,9,5,5,69.52,827268,,,
5/9/2002,9,5,6,68.28,886165,,,
5/9/2002,9,5,7,66.92,1033789,,,
5/9/2002,9,5,8,70.92,1065529,,,
5/9/2002,9,5,9,75.84,1098189,,,
5/9/2002,9,5,10,79.76,1211489,,,
5/9/2002,9,5,11,82.48,1364732,,,
5/9/2002,9,5,12,84.72,1542613,,,
5/9/2002,9,5,13,86.44,1723990,,,
5/9/2002,9,5,14,88.12,1879047,,,
5/9/2002,9,5,15,89.24,1935189,,,
5/9/2002,9,5,16,89.2,1999077,,,
5/9/2002,9,5,17,88.56,2055935,,,
5/9/2002,9,5,18,87.64,2111453,,,
5/9/2002,9,5,19,85.88,2078928,,,
5/9/2002,9,5,20,82.84,1967828,,,
5/9/2002,9,5,21,80.32,1898700,,,
5/9/2002,9,5,22,78.2,1817333,,,
5/9/2002,9,5,23,76.64,1575894,,,
5/9/2002,9,5,24,75.24,1332596,,,
5/10/2002,10,5,1,74.4,1136094,,,
5/10/2002,10,5,2,73.24,1013998,,,
5/10/2002,10,5,3,72.4,932842,,,
5/10/2002,10,5,4,71.64,880166,,,
5/10/2002,10,5,5,70.52,862362,,,
5/10/2002,10,5,6,69.92,919309,,,
5/10/2002,10,5,7,69.28,1062008,,,
5/10/2002,10,5,8,72,1095550,,,
5/10/2002,10,5,9,75.76,1135176,,,
5/10/2002,10,5,10,80,1253824,,,
5/10/2002,10,5,11,82.28,1416050,,,
5/10/2002,10,5,12,84.48,1588243,,,
5/10/2002,10,5,13,86.68,1756445,,,
5/10/2002,10,5,14,88.08,1887325,,,
5/10/2002,10,5,15,89.32,1926554,,,
5/10/2002,10,5,16,88.96,2007658,,,
5/10/2002,10,5,17,88.64,2066904,,,
5/10/2002,10,5,18,87.64,2109744,,,
5/10/2002,10,5,19,85.84,2082192,,,
5/10/2002,10,5,20,82.68,1941769,,,
5/10/2002,10,5,21,80.16,1844331,,,
5/10/2002,10,5,22,78.88,1719895,,,
5/10/2002,10,5,23,77.28,1531841,,,
5/10/2002,10,5,24,75.88,1323901,,,
5/11/2002,11,5,1,74.96,1134545,,,
5/11/2002,11,5,2,73.72,1007489,,,
5/11/2002,11,5,3,72.32,919100,,,
5/11/2002,11,5,4,71.04,857613,,,
5/11/2002,11,5,5,70.44,823904,,,
5/11/2002,11,5,6,69.64,821496,,,
5/11/2002,11,5,7,68.88,853390,,,
5/11/2002,11,5,8,71.56,928933,,,
5/11/2002,11,5,9,76.28,1103420,,,
5/11/2002,11,5,10,80.12,1303970,,,
5/11/2002,11,5,11,82.68,1481492,,,
5/11/2002,11,5,12,84.64,1641208,,,
5/11/2002,11,5,13,86.32,1791365,,,
5/11/2002,11,5,14,87.92,1917556,,,
5/11/2002,11,5,15,89.08,2016775,,,
5/11/2002,11,5,16,89.08,2080246,,,
5/11/2002,11,5,17,88.36,2114297,,,
5/11/2002,11,5,18,87.16,2105188,,,
5/11/2002,11,5,19,85.08,2023686,,,
5/11/2002,11,5,20,82.56,1883032,,,
5/11/2002,11,5,21,80.32,1796119,,,
5/11/2002,11,5,22,78.4,1691242,,,
5/11/2002,11,5,23,77.2,1512126,,,
5/11/2002,11,5,24,75.84,1315062,,,
5/12/2002,12,5,1,75,1128409,,,
5/12/2002,12,5,2,74.32,1008510,,,
5/12/2002,12,5,3,73.64,930752,,,
5/12/2002,12,5,4,72.84,872574,,,
5/12/2002,12,5,5,72.48,838860,,,
5/12/2002,12,5,6,71.52,825578,,,
5/12/2002,12,5,7,70.72,843643,,,
5/12/2002,12,5,8,73.6,927527,,,
5/12/2002,12,5,9,77,1130683,,,
5/12/2002,12,5,10,80.56,1335021,,,
5/12/2002,12,5,11,82.84,1495573,,,
5/12/2002,12,5,12,84.6,1629301,,,
5/12/2002,12,5,13,86.84,1764767,,,
5/12/2002,12,5,14,88.08,1885229,,,
5/12/2002,12,5,15,88.48,1984218,,,
5/12/2002,12,5,16,88.92,2041908,,,
5/12/2002,12,5,17,88.48,2079349,,,
5/12/2002,12,5,18,86.64,2081582,,,
5/12/2002,12,5,19,84.64,2022836,,,
5/12/2002,12,5,20,81.8,1906607,,,
5/12/2002,12,5,21,79.56,1846106,,,
5/12/2002,12,5,22,77.76,1739206,,,
5/12/2002,12,5,23,76.56,1503909,,,
5/12/2002,12,5,24,74.92,1270209,,,
5/13/2002,13,5,1,74.04,1075161,,,
5/13/2002,13,5,2,72.76,956215,,,
5/13/2002,13,5,3,71.92,886426,,,
5/13/2002,13,5,4,70.92,845302,,,
5/13/2002,13,5,5,70.64,835688,,,
5/13/2002,13,5,6,70.24,891759,,,
5/13/2002,13,5,7,69.16,1039618,,,
5/13/2002,13,5,8,72.12,1086977,,,
5/13/2002,13,5,9,76.4,1161367,,,
5/13/2002,13,5,10,81.32,1294061,,,
5/13/2002,13,5,11,83.12,1461992,,,
5/13/2002,13,5,12,84.92,1621804,,,
5/13/2002,13,5,13,86.12,1755999,,,
5/13/2002,13,5,14,87.36,1846085,,,
5/13/2002,13,5,15,87.32,1885262,,,
5/13/2002,13,5,16,88.04,1951736,,,
5/13/2002,13,5,17,88.04,2036853,,,
5/13/2002,13,5,18,87.16,2087102,,,
5/13/2002,13,5,19,85.68,2066975,,,
5/13/2002,13,5,20,82.72,1951210,,,
5/13/2002,13,5,21,80.32,1870765,,,
5/13/2002,13,5,22,78.72,1753482,,,
5/13/2002,13,5,23,77.32,1524830,,,
5/13/2002,13,5,24,75.68,1289622,,,
5/14/2002,14,5,1,74.72,1107832,,,
5/14/2002,14,5,2,73.8,1005994,,,
5/14/2002,14,5,3,72.12,939587,,,
5/14/2002,14,5,4,71.04,906770,,,
5/14/2002,14,5,5,69.96,900013,,,
5/14/2002,14,5,6,69.2,958784,,,
5/14/2002,14,5,7,68.52,1105002,,,
5/14/2002,14,5,8,69.04,1132720,,,
5/14/2002,14,5,9,70.6,1137068,,,
5/14/2002,14,5,10,73.12,1184083,,,
5/14/2002,14,5,11,75.8,1254686,,,
5/14/2002,14,5,12,77.6,1338891,,,
5/14/2002,14,5,13,79.32,1426651,,,
5/14/2002,14,5,14,80.92,1514702,,,
5/14/2002,14,5,15,82.4,1604655,,,
5/14/2002,14,5,16,82.8,1691021,,,
5/14/2002,14,5,17,82.4,1769197,,,
5/14/2002,14,5,18,81.8,1811721,,,
5/14/2002,14,5,19,80.04,1775495,,,
5/14/2002,14,5,20,76.84,1651788,,,
5/14/2002,14,5,21,72.96,1561469,,,
5/14/2002,14,5,22,70.68,1447433,,,
5/14/2002,14,5,23,68.28,1224988,,,
5/14/2002,14,5,24,66.88,1000547,,,
5/15/2002,15,5,1,66.56,834003,,,
5/15/2002,15,5,2,64.92,747586,,,
5/15/2002,15,5,3,64,702753,,,
5/15/2002,15,5,4,62.84,679350,,,
5/15/2002,15,5,5,62.48,690566,,,
5/15/2002,15,5,6,61.96,765720,,,
5/15/2002,15,5,7,61.44,920667,,,
5/15/2002,15,5,8,65.4,948593,,,
5/15/2002,15,5,9,70.28,942166,,,
5/15/2002,15,5,10,75.52,983829,,,
5/15/2002,15,5,11,78.4,1053912,,,
5/15/2002,15,5,12,80.36,1139494,,,
5/15/2002,15,5,13,81.8,1253939,,,
5/15/2002,15,5,14,83.08,1372149,,,
5/15/2002,15,5,15,83.6,1477605,,,
5/15/2002,15,5,16,83.4,1566794,,,
5/15/2002,15,5,17,83.12,1651023,,,
5/15/2002,15,5,18,82.2,1700610,,,
5/15/2002,15,5,19,80.52,1683571,,,
5/15/2002,15,5,20,77.92,1579099,,,
5/15/2002,15,5,21,75.28,1522143,,,
5/15/2002,15,5,22,73.12,1444888,,,
5/15/2002,15,5,23,71.92,1236909,,,
5/15/2002,15,5,24,70.44,1020932,,,
5/16/2002,16,5,1,69,854007,,,
5/16/2002,16,5,2,68.68,766495,,,
5/16/2002,16,5,3,67.56,718622,,,
5/16/2002,16,5,4,66.76,696078,,,
5/16/2002,16,5,5,66.28,703673,,,
5/16/2002,16,5,6,65.56,781383,,,
5/16/2002,16,5,7,65.44,941007,,,
5/16/2002,16,5,8,69.28,976298,,,
5/16/2002,16,5,9,74.2,1000115,,,
5/16/2002,16,5,10,78.28,1086981,,,
5/16/2002,16,5,11,79.88,1201752,,,
5/16/2002,16,5,12,81.56,1340169,,,
5/16/2002,16,5,13,83.04,1475855,,,
5/16/2002,16,5,14,84.44,1601621,,,
5/16/2002,16,5,15,85,1700374,,,
5/16/2002,16,5,16,84.84,1774229,,,
5/16/2002,16,5,17,83.84,1843465,,,
5/16/2002,16,5,18,82.52,1874309,,,
5/16/2002,16,5,19,80.16,1837564,,,
5/16/2002,16,5,20,78.76,1728050,,,
5/16/2002,16,5,21,77.16,1654478,,,
5/16/2002,16,5,22,75.48,1567841,,,
5/16/2002,16,5,23,74.72,1374528,,,
5/16/2002,16,5,24,73.52,1162679,,,
5/17/2002,17,5,1,72.56,985341,,,
5/17/2002,17,5,2,72.08,887700,,,
5/17/2002,17,5,3,71.08,825937,,,
5/17/2002,17,5,4,70.64,797111,,,
5/17/2002,17,5,5,70.44,797079,,,
5/17/2002,17,5,6,70.72,869353,,,
5/17/2002,17,5,7,70.16,1022404,,,
5/17/2002,17,5,8,73,1069393,,,
5/17/2002,17,5,9,76.84,1120503,,,
5/17/2002,17,5,10,80.28,1250914,,,
5/17/2002,17,5,11,82.92,1412834,,,
5/17/2002,17,5,12,84.72,1568457,,,
5/17/2002,17,5,13,86.08,1706652,,,
5/17/2002,17,5,14,87.2,1818015,,,
5/17/2002,17,5,15,87.16,1904008,,,
5/17/2002,17,5,16,86.28,1963520,,,
5/17/2002,17,5,17,85.24,1964906,,,
5/17/2002,17,5,18,83.8,1937782,,,
5/17/2002,17,5,19,82.08,1869700,,,
5/17/2002,17,5,20,79.92,1740423,,,
5/17/2002,17,5,21,78.2,1650398,,,
5/17/2002,17,5,22,76.6,1554451,,,
5/17/2002,17,5,23,75.36,1391560,,,
5/17/2002,17,5,24,74.64,1203669,,,
5/18/2002,18,5,1,74.16,1039597,,,
5/18/2002,18,5,2,73.32,938272,,,
5/18/2002,18,5,3,72.84,866670,,,
5/18/2002,18,5,4,72.2,828621,,,
5/18/2002,18,5,5,72.04,810133,,,
5/18/2002,18,5,6,71.72,821439,,,
5/18/2002,18,5,7,71.64,866570,,,
5/18/2002,18,5,8,73.92,960301,,,
5/18/2002,18,5,9,77.2,1143134,,,
5/18/2002,18,5,10,80.4,1330792,,,
5/18/2002,18,5,11,82.12,1488668,,,
5/18/2002,18,5,12,83.6,1598901,,,
5/18/2002,18,5,13,85.72,1698228,,,
5/18/2002,18,5,14,86.68,1766257,,,
5/18/2002,18,5,15,86.08,1804302,,,
5/18/2002,18,5,16,85.44,1779020,,,
5/18/2002,18,5,17,84.48,1730863,,,
5/18/2002,18,5,18,82.68,1673572,,,
5/18/2002,18,5,19,81.08,1596022,,,
5/18/2002,18,5,20,78.92,1518760,,,
5/18/2002,18,5,21,77.2,1485167,,,
5/18/2002,18,5,22,76,1414864,,,
5/18/2002,18,5,23,74.72,1282837,,,
5/18/2002,18,5,24,73.88,1134690,,,
5/19/2002,19,5,1,73.36,987564,,,
5/19/2002,19,5,2,72.48,898111,,,
5/19/2002,19,5,3,71.52,845240,,,
5/19/2002,19,5,4,70.76,814059,,,
5/19/2002,19,5,5,69.68,797665,,,
5/19/2002,19,5,6,69.12,798250,,,
5/19/2002,19,5,7,68.12,830803,,,
5/19/2002,19,5,8,66.8,878280,,,
5/19/2002,19,5,9,65.56,978888,,,
5/19/2002,19,5,10,65.48,1056064,,,
5/19/2002,19,5,11,65.56,1081152,,,
5/19/2002,19,5,12,66.32,1102875,,,
5/19/2002,19,5,13,67.16,1143890,,,
5/19/2002,19,5,14,67.72,1168832,,,
5/19/2002,19,5,15,67.96,1161770,,,
5/19/2002,19,5,16,67.76,1151258,,,
5/19/2002,19,5,17,68,1152562,,,
5/19/2002,19,5,18,67.84,1154941,,,
5/19/2002,19,5,19,67.44,1128615,,,
5/19/2002,19,5,20,66.72,1104325,,,
5/19/2002,19,5,21,65.36,1110018,,,
5/19/2002,19,5,22,64.24,1063161,,,
5/19/2002,19,5,23,64.12,948208,,,
5/19/2002,19,5,24,63.4,806610,,,
5/20/2002,20,5,1,63.12,689093,,,
5/20/2002,20,5,2,62.12,636108,,,
5/20/2002,20,5,3,61.6,611133,,,
5/20/2002,20,5,4,60.72,604885,,,
5/20/2002,20,5,5,60.36,630628,,,
5/20/2002,20,5,6,60.24,722820,,,
5/20/2002,20,5,7,59.16,898870,,,
5/20/2002,20,5,8,60.24,928669,,,
5/20/2002,20,5,9,62.84,906956,,,
5/20/2002,20,5,10,67.04,910354,,,
5/20/2002,20,5,11,70.2,929577,,,
5/20/2002,20,5,12,72.52,956014,,,
5/20/2002,20,5,13,74.28,996014,,,
5/20/2002,20,5,14,75.88,1049874,,,
5/20/2002,20,5,15,76.88,1113392,,,
5/20/2002,20,5,16,77.28,1182342,,,
5/20/2002,20,5,17,77.28,1254349,,,
5/20/2002,20,5,18,76.16,1304881,,,
5/20/2002,20,5,19,74.4,1301175,,,
5/20/2002,20,5,20,71.76,1245342,,,
5/20/2002,20,5,21,68.72,1222413,,,
5/20/2002,20,5,22,66.4,1177358,,,
5/20/2002,20,5,23,65.56,1011539,,,
5/20/2002,20,5,24,64.4,835589,,,
5/21/2002,21,5,1,63.32,707124,,,
5/21/2002,21,5,2,62.2,647977,,,
5/21/2002,21,5,3,61.2,624500,,,
5/21/2002,21,5,4,60.48,619471,,,
5/21/2002,21,5,5,59.64,642944,,,
5/21/2002,21,5,6,58.96,736549,,,
5/21/2002,21,5,7,58.48,909232,,,
5/21/2002,21,5,8,61.48,930712,,,
5/21/2002,21,5,9,65.92,904402,,,
5/21/2002,21,5,10,70.4,911162,,,
5/21/2002,21,5,11,73.04,941013,,,
5/21/2002,21,5,12,74.6,983221,,,
5/21/2002,21,5,13,76.24,1037832,,,
5/21/2002,21,5,14,77.92,1104390,,,
5/21/2002,21,5,15,78.44,1175591,,,
5/21/2002,21,5,16,78.68,1253141,,,
5/21/2002,21,5,17,78.24,1331412,,,
5/21/2002,21,5,18,77.32,1386883,,,
5/21/2002,21,5,19,75.64,1378616,,,
5/21/2002,21,5,20,73.08,1300576,,,
5/21/2002,21,5,21,69.76,1273235,,,
5/21/2002,21,5,22,67.76,1216239,,,
5/21/2002,21,5,23,66.12,1038095,,,
5/21/2002,21,5,24,65.04,859718,,,
5/22/2002,22,5,1,63.92,723758,,,
5/22/2002,22,5,2,62.72,658645,,,
5/22/2002,22,5,3,61.52,630158,,,
5/22/2002,22,5,4,60.96,623599,,,
5/22/2002,22,5,5,60.92,646544,,,
5/22/2002,22,5,6,60.76,741516,,,
5/22/2002,22,5,7,60.56,910882,,,
5/22/2002,22,5,8,62.6,936076,,,
5/22/2002,22,5,9,66.28,909858,,,
5/22/2002,22,5,10,70.36,922407,,,
5/22/2002,22,5,11,73.64,955192,,,
5/22/2002,22,5,12,75.84,998158,,,
5/22/2002,22,5,13,77.08,1048641,,,
5/22/2002,22,5,14,77.64,1106669,,,
5/22/2002,22,5,15,77.92,1162194,,,
5/22/2002,22,5,16,77.84,1218799,,,
5/22/2002,22,5,17,77.52,1277893,,,
5/22/2002,22,5,18,76.16,1317543,,,
5/22/2002,22,5,19,74.48,1301754,,,
5/22/2002,22,5,20,72.04,1233283,,,
5/22/2002,22,5,21,69.84,1216701,,,
5/22/2002,22,5,22,68.36,1183159,,,
5/22/2002,22,5,23,67.28,1029829,,,
5/22/2002,22,5,24,65.96,869005,,,
5/23/2002,23,5,1,65.32,735754,,,
5/23/2002,23,5,2,64.36,671072,,,
5/23/2002,23,5,3,63.2,641605,,,
5/23/2002,23,5,4,62.64,630909,,,
5/23/2002,23,5,5,62.44,648523,,,
5/23/2002,23,5,6,61.92,735440,,,
5/23/2002,23,5,7,61.6,888280,,,
5/23/2002,23,5,8,64.56,922176,,,
5/23/2002,23,5,9,68.8,925116,,,
5/23/2002,23,5,10,73.6,970323,,,
5/23/2002,23,5,11,76.6,1037687,,,
5/23/2002,23,5,12,78.6,1108889,,,
5/23/2002,23,5,13,80.16,1193007,,,
5/23/2002,23,5,14,81.76,1277683,,,
5/23/2002,23,5,15,81.72,1355437,,,
5/23/2002,23,5,16,81.44,1427705,,,
5/23/2002,23,5,17,81.24,1495813,,,
5/23/2002,23,5,18,80.52,1545642,,,
5/23/2002,23,5,19,79.12,1534469,,,
5/23/2002,23,5,20,76.88,1452095,,,
5/23/2002,23,5,21,74,1405864,,,
5/23/2002,23,5,22,71.76,1359768,,,
5/23/2002,23,5,23,70.12,1184035,,,
5/23/2002,23,5,24,68.44,982493,,,
5/24/2002,24,5,1,66.84,820564,,,
5/24/2002,24,5,2,65.84,731291,,,
5/24/2002,24,5,3,64.32,685059,,,
5/24/2002,24,5,4,63.76,663370,,,
5/24/2002,24,5,5,63.08,670275,,,
5/24/2002,24,5,6,62.88,738137,,,
5/24/2002,24,5,7,62.4,864348,,,
5/24/2002,24,5,8,66.36,923806,,,
5/24/2002,24,5,9,71.56,953607,,,
5/24/2002,24,5,10,76,1033251,,,
5/24/2002,24,5,11,78.32,1130937,,,
5/24/2002,24,5,12,80.2,1242304,,,
5/24/2002,24,5,13,81.36,1351111,,,
5/24/2002,24,5,14,82.64,1452658,,,
5/24/2002,24,5,15,83.84,1544050,,,
5/24/2002,24,5,16,83.36,1612265,,,
5/24/2002,24,5,17,83.28,1663848,,,
5/24/2002,24,5,18,82.76,1682122,,,
5/24/2002,24,5,19,80.96,1640689,,,
5/24/2002,24,5,20,78.2,1525968,,,
5/24/2002,24,5,21,75.12,1458276,,,
5/24/2002,24,5,22,72.92,1386621,,,
5/24/2002,24,5,23,70.92,1235058,,,
5/24/2002,24,5,24,69.32,1058447,,,
5/25/2002,25,5,1,68.2,895147,,,
5/25/2002,25,5,2,66.64,785862,,,
5/25/2002,25,5,3,65.44,725308,,,
5/25/2002,25,5,4,64.16,688585,,,
5/25/2002,25,5,5,63.64,674613,,,
5/25/2002,25,5,6,62.72,687697,,,
5/25/2002,25,5,7,62.24,724154,,,
5/25/2002,25,5,8,66.16,793080,,,
5/25/2002,25,5,9,71.76,921711,,,
5/25/2002,25,5,10,75.84,1065664,,,
5/25/2002,25,5,11,78.88,1198843,,,
5/25/2002,25,5,12,80.76,1338988,,,
5/25/2002,25,5,13,82.32,1458169,,,
5/25/2002,25,5,14,83.52,1553581,,,
5/25/2002,25,5,15,84.24,1635436,,,
5/25/2002,25,5,16,84.32,1693648,,,
5/25/2002,25,5,17,84.16,1734965,,,
5/25/2002,25,5,18,83.56,1736302,,,
5/25/2002,25,5,19,81.76,1675652,,,
5/25/2002,25,5,20,78.88,1554172,,,
5/25/2002,25,5,21,76.04,1464792,,,
5/25/2002,25,5,22,73.96,1387263,,,
5/25/2002,25,5,23,72.24,1226529,,,
5/25/2002,25,5,24,70.16,1056453,,,
5/26/2002,26,5,1,68.8,889325,,,
5/26/2002,26,5,2,67.44,788084,,,
5/26/2002,26,5,3,66.24,720804,,,
5/26/2002,26,5,4,64.72,683342,,,
5/26/2002,26,5,5,64.08,663411,,,
5/26/2002,26,5,6,63.48,663912,,,
5/26/2002,26,5,7,63.2,690346,,,
5/26/2002,26,5,8,67.12,763198,,,
5/26/2002,26,5,9,72.84,909916,,,
5/26/2002,26,5,10,77.44,1064116,,,
5/26/2002,26,5,11,80.24,1196669,,,
5/26/2002,26,5,12,81.76,1331664,,,
5/26/2002,26,5,13,83.12,1472116,,,
5/26/2002,26,5,14,84.32,1579988,,,
5/26/2002,26,5,15,85,1657596,,,
5/26/2002,26,5,16,85.48,1718919,,,
5/26/2002,26,5,17,84.88,1764307,,,
5/26/2002,26,5,18,84.56,1773390,,,
5/26/2002,26,5,19,82.56,1707612,,,
5/26/2002,26,5,20,79.8,1585111,,,
5/26/2002,26,5,21,77.12,1504756,,,
5/26/2002,26,5,22,75.48,1431456,,,
5/26/2002,26,5,23,73.68,1266013,,,
5/26/2002,26,5,24,72.32,1080987,,,
5/27/2002,27,5,1,71.4,912519,,,
5/27/2002,27,5,2,70,802288,,,
5/27/2002,27,5,3,68.76,740631,,,
5/27/2002,27,5,4,68.28,703096,,,
